age,fare,sex,sibsp,parch,embarked,class,who,alone,survived
26,16.0,female,1,0,S,Third,woman,False,0
31,15.0,male,1,0,S,Third,man,False,0
25,14.0,male,1,0,S,Third,man,False,0
30,15.0,male,1,0,S,Third,man,False,0
26,15.0,female,1,0,S,Third,woman,False,0
20,9.0,male,1,0,S,Third,man,False,0
25,9.0,male,1,0,S,Third,man,False,0
31,15.0,female,1,0,S,Third,woman,False,0
17,9.0,male,1,0,S,Third,man,False,0
32,18.0,male,1,0,S,Third,man,False,0
23,11.0,male,1,0,S,Third,man,False,0
24,14.0,male,1,0,S,Third,man,False,0
25,13.0,male,1,0,S,Third,man,False,0
23,13.0,male,1,0,S,Third,man,False,0
27,17.0,male,1,0,S,Third,man,False,0
27,14.0,male,1,0,S,Third,man,False,0
27,13.0,male,1,0,S,Third,man,False,0
27,16.0,male,1,0,S,Third,man,False,0
30,17.0,male,1,0,S,Third,man,False,0
27,18.0,female,1,0,S,Third,woman,False,0
22,9.0,male,1,0,S,Third,man,False,0
21,11.0,male,1,0,S,Third,man,False,0
21,14.0,female,1,0,S,Third,woman,False,0
23,15.0,female,1,0,S,Third,woman,False,0
31,18.0,male,1,0,S,Third,man,False,0
27,16.0,male,1,0,S,Third,man,False,0
24,14.0,male,1,0,S,Third,man,False,0
21,13.0,male,1,0,S,Third,man,False,0
27,14.0,male,1,0,S,Third,man,False,0
20,7.0,male,1,0,S,Third,man,False,0
26,16.0,male,1,0,S,Third,man,False,0
24,16.0,female,1,0,S,Third,woman,False,0
17,14.0,male,1,1,S,Third,man,False,0
22,15.0,female,1,0,S,Third,woman,False,0
23,12.0,male,1,0,S,Third,man,False,0
25,8.0,male,1,0,S,Third,man,False,0
28,16.0,male,1,0,S,Third,man,False,0
26,12.0,male,1,0,S,Third,man,False,0
27,14.0,male,1,0,S,Third,man,False,0
28,15.0,female,1,0,S,Third,woman,False,0
27,16.0,female,1,0,S,Third,woman,False,0
23,19.0,male,1,1,S,Third,man,False,0
30,19.0,female,1,0,S,Third,woman,False,0
26,16.0,female,1,0,S,Third,woman,False,0
20,16.0,female,1,0,S,Third,woman,False,0
20,7.0,male,1,0,S,Third,man,False,0
25,16.0,female,1,0,S,Third,woman,False,0
23,13.0,male,1,0,S,Third,man,False,0
26,13.0,male,1,0,S,Third,man,False,0
32,16.0,male,1,0,S,Third,man,False,0
27,15.0,male,1,0,S,Third,man,False,0
28,15.0,male,1,0,S,Third,man,False,0
21,10.0,male,1,0,S,Third,man,False,0
19,9.0,male,1,0,S,Third,man,False,0
23,15.0,female,1,0,S,Third,woman,False,0
23,15.0,female,1,0,S,Third,woman,False,0
29,14.0,male,1,0,S,Third,man,False,0
23,14.0,female,1,0,S,Third,woman,False,0
29,15.0,male,1,0,S,Third,man,False,0
26,16.0,male,1,0,S,Third,man,False,0
31,19.0,male,1,0,S,Third,man,False,0
19,9.0,male,1,0,S,Third,man,False,0
26,14.0,male,1,0,S,Third,man,False,0
25,14.0,male,1,0,S,Third,man,False,0
31,18.0,male,1,0,S,Third,man,False,0
23,15.0,female,1,0,S,Third,woman,False,0
26,16.0,female,1,0,S,Third,woman,False,0
27,13.0,male,1,0,S,Third,man,False,0
24,14.0,female,1,0,S,Third,woman,False,0
22,17.0,female,1,0,S,Third,woman,False,0
32,18.0,male,1,0,S,Third,man,False,0
21,11.0,male,1,0,S,Third,man,False,0
26,16.0,female,1,0,S,Third,woman,False,0
27,13.0,male,1,0,S,Third,man,False,0
21,7.0,male,1,0,S,Third,man,False,0
20,11.0,female,1,0,S,Third,woman,False,0
21,9.0,male,1,0,S,Third,man,False,0
25,16.0,female,1,0,S,Third,woman,False,0
30,17.0,male,1,0,S,Third,man,False,0
20,10.0,male,1,0,S,Third,man,False,0
27,16.0,female,1,0,S,Third,woman,False,0
26,15.0,male,1,0,S,Third,man,False,0
27,15.0,male,1,0,S,Third,man,False,0
21,10.0,male,1,0,S,Third,man,False,0
25,10.0,male,1,0,S,Third,man,False,0
25,10.0,male,1,0,S,Third,man,False,0
28,16.0,male,1,0,S,Third,man,False,0
25,17.0,female,1,0,S,Third,woman,False,0
21,13.0,male,1,0,S,Third,man,False,0
31,12.0,male,1,0,S,Third,man,False,0
23,14.0,female,1,0,S,Third,woman,False,0
21,10.0,male,1,0,S,Third,man,False,0
23,14.0,female,1,0,S,Third,woman,False,0
27,16.0,male,1,0,S,Third,man,False,0
27,16.0,male,1,0,S,Third,man,False,0
34,17.0,female,1,0,S,Third,woman,False,0
26,14.0,male,1,0,S,Third,man,False,0
31,15.0,male,1,0,S,Third,man,False,0
24,15.0,female,1,0,S,Third,woman,False,0
25,17.0,female,1,0,S,Third,woman,False,0
26,11.0,male,1,0,S,Third,man,False,0
21,14.0,female,1,0,S,Third,woman,False,0
25,11.0,male,1,0,S,Third,man,False,0
31,16.0,male,1,0,S,Third,man,False,0
27,15.0,male,1,0,S,Third,man,False,0
25,47.0,male,1,1,S,Third,man,False,0
28,16.0,male,1,0,S,Third,man,False,0
26,16.0,male,1,0,S,Third,man,False,0
28,16.0,male,1,0,S,Third,man,False,0
27,16.0,female,1,0,S,Third,woman,False,0
32,19.0,male,1,0,S,Third,man,False,0
23,15.0,female,1,0,S,Third,woman,False,0
23,14.0,female,1,0,S,Third,woman,False,0
25,14.0,male,1,0,S,Third,man,False,0
21,9.0,male,1,0,S,Third,man,False,0
25,9.0,male,1,0,S,Third,man,False,0
24,15.0,female,1,0,S,Third,woman,False,0
27,16.0,male,1,0,S,Third,man,False,0
26,17.0,female,1,0,S,Third,woman,False,0
20,8.0,male,1,0,S,Third,man,False,0
31,15.0,female,1,0,S,Third,woman,False,0
27,17.0,female,1,0,S,Third,woman,False,0
23,8.0,male,1,0,S,Third,man,False,0
20,8.0,male,1,0,S,Third,man,False,0
21,10.0,male,1,0,S,Third,man,False,0
27,16.0,female,1,0,S,Third,woman,False,0
24,16.0,female,1,0,S,Third,woman,False,0
26,16.0,female,1,0,S,Third,woman,False,0
19,7.0,male,1,0,S,Third,man,False,0
26,17.0,female,1,0,S,Third,woman,False,0
23,9.0,male,1,0,S,Third,man,False,0
26,11.0,male,1,0,S,Third,man,False,0
22,10.0,male,1,0,S,Third,man,False,0
21,11.0,female,1,0,S,Third,woman,False,0
25,13.0,female,1,0,S,Third,man,False,0
20,8.0,male,1,0,S,Third,man,False,0
27,15.0,male,1,0,S,Third,man,False,0
29,15.0,male,1,0,S,Third,man,False,0
22,10.0,male,1,0,S,Third,man,False,0
32,20.0,male,1,0,S,Third,man,False,0
26,16.0,male,1,0,S,Third,man,False,0
32,14.0,male,1,0,S,Third,man,False,0
20,16.0,male,1,0,S,Third,man,False,0
23,11.0,male,1,0,S,Third,man,False,0
26,17.0,female,1,0,S,Third,woman,False,0
18,4.0,male,1,0,S,Third,man,False,0
27,14.0,male,1,0,S,Third,man,False,0
24,15.0,female,1,0,S,Third,woman,False,0
26,14.0,male,1,0,S,Third,man,False,0
28,15.0,female,1,0,S,Third,woman,False,0
26,11.0,male,1,0,S,Third,man,False,0
26,13.0,male,1,0,S,Third,man,False,0
28,14.0,male,1,0,S,Third,man,False,0
29,16.0,male,1,0,S,Third,man,False,0
28,17.0,male,1,0,S,Third,man,False,0
25,16.0,female,1,0,S,Third,woman,False,0
18,8.0,male,1,0,S,Third,man,False,0
30,15.0,male,1,0,S,Third,man,False,0
28,17.0,female,1,0,S,Third,woman,False,0
22,9.0,male,1,0,S,Third,man,False,0
27,15.0,male,1,0,S,Third,man,False,0
24,15.0,female,1,0,S,Third,woman,False,0
31,12.0,female,1,0,S,Third,man,False,0
29,14.0,female,1,0,S,Third,woman,False,0
27,14.0,male,1,0,S,Third,man,False,0
23,9.0,male,1,0,S,Third,man,False,0
28,15.0,male,1,0,S,Third,man,False,0
22,13.0,female,1,0,S,Third,woman,False,0
27,12.0,male,1,0,S,Third,man,False,0
25,13.0,male,1,0,S,Third,man,False,0
18,5.0,male,1,0,S,Third,man,False,0
20,13.0,male,1,0,S,Third,man,False,0
26,13.0,female,1,0,S,Third,woman,False,0
27,13.0,male,1,0,S,Third,man,False,0
26,16.0,male,1,0,S,Third,man,False,0
35,12.0,male,1,0,S,Third,man,False,0
26,16.0,female,1,0,S,Third,woman,False,0
22,12.0,male,1,0,S,Third,man,False,0
26,14.0,male,1,0,S,Third,man,False,0
25,11.0,male,1,0,S,Third,man,False,0
31,16.0,male,1,0,S,Third,man,False,0
28,14.0,male,1,0,S,Third,man,False,0
25,16.0,female,1,0,S,Third,woman,False,0
28,12.0,male,1,0,S,Third,man,False,0
22,9.0,male,1,0,S,Third,man,False,0
24,13.0,male,1,0,S,Third,man,False,0
28,18.0,female,1,0,S,Third,woman,False,0
20,16.0,female,1,0,S,Third,woman,False,0
26,14.0,male,1,0,S,Third,man,False,0
19,9.0,male,1,0,S,Third,man,False,0
27,15.0,male,1,0,S,Third,man,False,0
23,20.0,male,1,1,S,Third,man,False,0
19,7.0,male,1,0,S,Third,man,False,0
25,11.0,male,1,0,S,Third,man,False,0
31,18.0,male,1,0,S,Third,man,False,0
28,15.0,male,1,0,S,Third,man,False,0
29,17.0,male,1,0,S,Third,man,False,0
26,16.0,female,1,0,S,Third,woman,False,0
25,13.0,male,1,0,S,Third,man,False,0
33,17.0,female,1,0,S,Third,woman,False,0
30,17.0,male,1,0,S,Third,man,False,0
26,15.0,male,1,0,S,Third,man,False,0
19,7.0,male,1,0,S,Third,man,False,0
25,16.0,female,1,0,S,Third,woman,False,0
26,14.0,male,1,0,S,Third,man,False,0
32,19.0,male,1,0,S,Third,man,False,0
19,16.0,female,1,0,S,Third,woman,False,0
27,15.0,male,1,0,S,Third,man,False,0
27,17.0,female,1,0,S,Third,woman,False,0
26,14.0,male,1,0,S,Third,man,False,0
26,17.0,female,1,0,S,Third,woman,False,0
27,16.0,male,1,0,S,Third,man,False,0
17,10.0,male,1,0,S,Third,man,False,0
31,17.0,male,1,0,S,Third,man,False,0
21,9.0,male,1,0,S,Third,man,False,0
25,14.0,male,1,0,S,Third,man,False,0
32,15.0,male,1,0,S,Third,man,False,0
19,11.0,female,1,0,S,Third,woman,False,0
22,13.0,male,1,0,S,Third,man,False,0
30,16.0,male,1,0,S,Third,man,False,0
27,13.0,male,1,0,S,Third,man,False,0
31,16.0,male,1,0,S,Third,man,False,0
28,14.0,male,1,0,S,Third,man,False,0
34,15.0,female,1,0,S,Third,woman,False,0
18,8.0,male,1,0,S,Third,man,False,0
25,14.0,male,1,0,S,Third,man,False,0
30,19.0,male,1,0,S,Third,man,False,0
27,14.0,male,1,0,S,Third,man,False,0
25,14.0,male,1,0,S,Third,man,False,0
27,16.0,male,1,0,S,Third,man,False,0
20,8.0,male,1,0,S,Third,man,False,0
25,16.0,female,1,0,S,Third,woman,False,0
30,12.0,male,1,0,S,Third,man,False,0
26,12.0,male,1,0,S,Third,man,False,0
22,9.0,male,1,0,S,Third,man,False,0
21,12.0,male,1,0,S,Third,man,False,0
30,16.0,female,1,0,S,Third,woman,False,0
27,15.0,male,1,0,S,Third,man,False,0
28,16.0,male,1,0,S,Third,man,False,0
17,13.0,male,1,1,S,Third,man,False,0
21,15.0,male,1,1,S,Third,man,False,0
26,16.0,female,1,0,S,Third,woman,False,0
32,20.0,male,1,0,S,Third,man,False,0
22,11.0,male,1,0,S,Third,man,False,0
25,14.0,female,1,0,S,Third,woman,False,0
27,15.0,male,1,0,S,Third,man,False,0
26,17.0,female,1,0,S,Third,woman,False,0
21,11.0,female,1,0,S,Third,woman,False,0
19,13.0,male,1,0,S,Third,man,False,0
23,9.0,male,1,0,S,Third,man,False,0
29,15.0,male,1,0,S,Third,man,False,0
28,17.0,female,1,0,S,Third,woman,False,0
22,10.0,male,1,0,S,Third,man,False,0
22,12.0,male,1,0,S,Third,man,False,0
29,16.0,female,1,0,S,Third,woman,False,0
26,7.0,male,1,0,S,Third,man,False,0
22,13.0,male,1,0,S,Third,man,False,0
22,11.0,male,1,0,S,Third,man,False,0
29,16.0,male,1,0,S,Third,man,False,0
22,11.0,male,1,0,S,Third,man,False,0
31,17.0,male,1,0,S,Third,man,False,0
23,8.0,male,1,0,S,Third,man,False,0
30,16.0,male,1,0,S,Third,man,False,0
31,14.0,male,1,0,S,Third,man,False,0
17,5.0,male,1,0,S,Third,man,False,0
21,21.0,male,1,1,S,Third,man,False,0
32,18.0,male,1,0,S,Third,man,False,0
20,9.0,male,1,0,S,Third,man,False,0
32,19.0,male,1,0,S,Third,man,False,0
27,13.0,male,1,0,S,Third,man,False,0
20,9.0,male,1,0,S,Third,man,False,0
23,15.0,female,1,0,S,Third,woman,False,0
32,19.0,male,1,0,S,Third,man,False,0
31,19.0,male,1,0,S,Third,man,False,0
28,15.0,male,1,0,S,Third,man,False,0
24,11.0,male,1,0,S,Third,man,False,0
23,14.0,female,1,0,S,Third,woman,False,0
27,13.0,male,1,0,S,Third,man,False,0
31,14.0,male,1,0,S,Third,man,False,0
28,13.0,male,1,0,S,Third,man,False,0
23,13.0,male,1,0,S,Third,man,False,0
30,17.0,male,1,0,S,Third,man,False,0
24,11.0,male,1,0,S,Third,man,False,0
28,16.0,male,1,0,S,Third,man,False,0
26,13.0,male,1,0,S,Third,man,False,0
17,15.0,male,1,1,S,Third,man,False,0
28,16.0,male,1,0,S,Third,man,False,0
33,15.0,female,1,0,S,Third,woman,False,0
28,16.0,female,1,0,S,Third,woman,False,0
26,16.0,male,1,0,S,Third,man,False,0
27,15.0,female,1,0,S,Third,woman,False,0
18,8.0,male,1,0,S,Third,man,False,0
28,17.0,female,1,0,S,Third,woman,False,0
26,11.0,male,1,0,S,Third,man,False,0
25,13.0,male,1,0,S,Third,man,False,0
22,13.0,male,1,0,S,Third,man,False,0
28,16.0,male,1,0,S,Third,man,False,0
19,19.0,male,1,1,S,Third,man,False,0
24,11.0,male,1,0,S,Third,man,False,0
27,15.0,male,1,0,S,Third,man,False,0
27,12.0,male,1,0,S,Third,man,False,0
27,17.0,male,1,0,S,Third,man,False,0
30,20.0,male,1,0,S,Third,man,False,0
25,13.0,male,1,0,S,Third,man,False,0
26,15.0,female,1,0,S,Third,woman,False,0
31,19.0,male,1,0,S,Third,man,False,0
20,10.0,male,1,0,S,Third,man,False,0
21,13.0,female,1,0,S,Third,woman,False,0
24,13.0,male,1,0,S,Third,man,False,0
27,14.0,male,1,0,S,Third,man,False,0
23,15.0,female,1,0,S,Third,woman,False,0
34,17.0,female,1,0,S,Third,woman,False,0
29,14.0,male,1,0,S,Third,man,False,0
22,14.0,female,1,0,S,Third,woman,False,0
18,7.0,male,1,0,S,Third,man,False,0
29,18.0,male,1,0,S,Third,man,False,0
24,15.0,female,1,0,S,Third,woman,False,0
24,11.0,male,1,0,S,Third,man,False,0
25,14.0,female,1,0,S,Third,woman,False,0
30,16.0,male,1,0,S,Third,man,False,0
29,16.0,male,1,0,S,Third,man,False,0
24,15.0,female,1,0,S,Third,woman,False,0
29,16.0,male,1,0,S,Third,man,False,0
27,13.0,male,1,0,S,Third,man,False,0
27,15.0,male,1,0,S,Third,man,False,0
28,14.0,male,1,0,S,Third,man,False,0
29,17.0,male,1,0,S,Third,man,False,0
27,16.0,male,1,0,S,Third,man,False,0
21,11.0,male,1,0,S,Third,man,False,0
22,15.0,female,1,0,S,Third,woman,False,0
24,15.0,female,1,0,S,Third,woman,False,0
30,15.0,male,1,0,S,Third,man,False,0
24,16.0,female,1,0,S,Third,woman,False,0
21,10.0,male,1,0,S,Third,man,False,0
20,7.0,male,1,0,S,Third,man,False,0
23,15.0,female,1,0,S,Third,woman,False,0
26,14.0,male,1,0,S,Third,man,False,0
24,16.0,female,1,0,S,Third,woman,False,0
23,10.0,male,1,0,S,Third,man,False,0
26,15.0,male,1,0,S,Third,man,False,0
32,15.0,male,1,0,S,Third,man,False,0
29,17.0,male,1,0,S,Third,man,False,0
27,12.0,male,1,0,S,Third,man,False,0
30,17.0,female,1,0,S,Third,woman,False,0
25,16.0,female,1,0,S,Third,woman,False,0
31,18.0,female,1,0,S,Third,woman,False,0
30,16.0,male,1,0,S,Third,man,False,0
28,14.0,male,1,0,S,Third,man,False,0
26,15.0,male,1,0,S,Third,man,False,0
29,17.0,male,1,0,S,Third,man,False,0
37,21.0,female,1,0,S,Third,woman,False,0
20,11.0,female,1,0,S,Third,woman,False,0
29,16.0,male,1,0,S,Third,man,False,0
26,17.0,female,1,0,S,Third,woman,False,0
27,14.0,male,1,0,S,Third,man,False,0
26,15.0,male,1,0,S,Third,man,False,0
21,15.0,female,1,0,S,Third,woman,False,0
28,15.0,male,1,0,S,Third,man,False,0
27,18.0,male,1,0,S,Third,man,False,0
22,15.0,female,1,0,S,Third,woman,False,0
29,15.0,male,1,0,S,Third,man,False,0
29,14.0,male,1,0,S,Third,man,False,0
21,9.0,male,1,0,S,Third,man,False,0
22,12.0,male,1,0,S,Third,man,False,0
24,10.0,male,1,0,S,Third,man,False,0
21,13.0,female,1,0,S,Third,woman,False,0
18,16.0,male,1,1,S,Third,man,False,0
29,15.0,male,1,0,S,Third,man,False,0
20,7.0,male,1,0,S,Third,man,False,0
18,13.0,male,1,0,S,Third,man,False,0
23,10.0,male,1,0,S,Third,man,False,0
28,13.0,male,1,0,S,Third,man,False,0
29,16.0,male,1,0,S,Third,man,False,0
29,17.0,male,1,0,S,Third,man,False,0
20,13.0,female,1,0,S,Third,woman,False,0
27,16.0,male,1,0,S,Third,man,False,0
29,17.0,male,1,0,S,Third,man,False,0
20,16.0,female,1,0,S,Third,woman,False,0
27,12.0,male,1,0,S,Third,man,False,0
28,16.0,male,1,0,S,Third,man,False,0
18,14.0,male,1,0,S,Third,man,False,0
29,15.0,male,1,0,S,Third,man,False,0
26,11.0,male,1,0,S,Third,man,False,0
32,16.0,male,1,0,S,Third,man,False,0
24,10.0,male,1,0,S,Third,man,False,0
24,11.0,male,1,0,S,Third,man,False,0
28,14.0,male,1,0,S,Third,man,False,0
21,11.0,male,1,0,S,Third,man,False,0
25,16.0,female,1,0,S,Third,woman,False,0
18,6.0,male,1,0,S,Third,man,False,0
18,12.0,male,1,0,S,Third,man,False,0
28,12.0,male,1,0,S,Third,man,False,0
32,20.0,male,1,0,S,Third,man,False,0
26,14.0,male,1,0,S,Third,man,False,0
28,13.0,male,1,0,S,Third,man,False,0
23,15.0,female,1,0,S,Third,woman,False,0
28,12.0,male,1,0,S,Third,man,False,0
28,14.0,male,1,0,S,Third,man,False,0
20,17.0,male,1,0,S,Third,man,False,0
30,14.0,male,1,0,S,Third,man,False,0
24,19.0,male,1,0,S,Third,man,False,0
